distance_m,elevation_m
181.052256996419,11.3075351715087
181.38446297256,11.3178844451904
181.7166689487,11.3192386627197
182.04887492484,11.3191499710083
182.38108090098,11.3322477340698
182.71328687712,11.3397283554077
183.045492853261,11.344741821289
183.377698829401,11.3618917465209
183.709904805541,11.3694877624511
184.042110781681,11.3737459182739
184.374316757821,11.3915367126464
184.706522733962,11.4014482498168
185.038728710102,11.4113597869873
185.370934686242,11.4211835861206
185.703140662382,11.4278163909912
186.035346638523,11.4289474487304
186.367552614663,11.4375495910644
186.699758590803,11.4387664794921
187.031964566943,11.4447240829467
187.364170543083,11.4547224044799
187.696376519224,11.4632978439331
188.028582495364,11.4735736846923
188.360788471504,11.4902067184448
188.692994447644,11.5084915161132
189.025200423785,11.5167322158813
189.357406399925,11.5332221984863
189.689612376065,11.5779161453247
190.021818352205,11.5977420806884
190.354024328345,11.6159934997558
190.686230304486,11.6339302062988
191.018436280626,11.6440658569335
191.350642256766,11.6528787612915
191.682848232906,11.6732263565063
192.015054209047,11.6764860153198
192.347260185187,11.6695899963378
192.679466161327,11.6573247909545
193.011672137467,11.6614151000976
193.343878113607,11.6626405715942
193.676084089748,11.6685314178466
194.008290065888,11.6704988479614
194.340496042028,11.6747932434082
194.672702018168,11.6746168136596
195.004907994308,11.6745281219482
195.337113970449,11.6754341125488
195.669319946589,11.6827487945556
196.001525922729,11.6950817108154
196.333731898869,11.7000494003295
196.66593787501,11.7139043807983
196.99814385115,11.7178945541381
197.33034982729,11.7293434143066
197.66255580343,11.752100944519
197.99476177957,11.7508544921875
198.326967755711,11.7453527450561
198.659173731851,11.7449989318847
198.991379707991,11.7481107711792
199.323585684131,11.7551841735839
199.655791660272,11.7595148086547
199.987997636412,11.7729778289794
200.320203612552,11.7913742065429
200.652409588692,11.8176174163818
200.984615564832,11.8263626098632
201.316821540973,11.8323049545288
201.649027517113,11.8361692428588
201.981233493253,11.8459920883178
202.313439469393,11.8556270599365
202.645645445534,11.8621759414672
