label,n_traveltimes,mean_abs_dt_ms,median_abs_dt_ms,p90_abs_dt_ms,p95_abs_dt_ms,p99_abs_dt_ms,max_abs_dt_ms,mean_percent_change,p95_abs_percent_change,receiver_spacing_m,shot_spacing_m,receiver_halfwidth_m,shot_halfwidth_m,receiver_count_approx,shot_count_approx
r10_s1_rhw35_shw40,555,0.08072278340302566,0.06796910277395707,0.16414683258398102,0.19605111333277342,0.25512645123819505,0.2946820569584216,0.20348827591990612,3.626758920495353,10,1,35,40,8,81
r10_s1_rhw35_shw60,835,0.0822761514081481,0.06835653945866903,0.1658500229256915,0.19659646318035676,0.2605947988971866,0.2946820569584216,0.1871765394254715,2.9842643370292237,10,1,35,60,8,121
r10_s1_rhw35_shw80,1115,0.07924574130634586,0.06446250450845015,0.1624837439127086,0.1907991397002165,0.24903790081934046,0.2946820569584216,0.15309382598131643,2.4670617607012444,10,1,35,80,8,161
r10_s1_rhw35_shw100,1395,0.07496792994077155,0.06001774435292098,0.15210651154868798,0.17953556689944067,0.24457700092050713,0.2946820569584216,0.13474854439270625,2.123969013596898,10,1,35,100,8,201
r10_s1_rhw50_shw40,876,0.08756302526583021,0.07491122327532898,0.17806047941178443,0.21229162981087346,0.2662674270251333,0.3256212213375055,0.14980477040024465,3.368603031221225,10,1,50,40,11,81
r10_s1_rhw50_shw60,1314,0.08955697774917422,0.07638679014513694,0.18150473840569134,0.21438463469636201,0.28327501765294205,0.3256212213375055,0.20379290926835306,3.539884760508902,10,1,50,60,11,121
r10_s1_rhw50_shw80,1754,0.08454592290405227,0.07063802550450002,0.17338772012425158,0.2053949758944979,0.26793071194424384,0.3256212213375055,0.1717778675037171,2.988542171024464,10,1,50,80,11,161
r10_s1_rhw50_shw100,2194,0.07914930776816215,0.06451805224628668,0.16415401373641467,0.19645553282533046,0.26092262444973957,0.3256212213375055,0.15330046693131943,2.5258989769891778,10,1,50,100,11,201
r10_s1_rhw75_shw40,1200,0.0824720445925114,0.06923071545209253,0.1663322687050971,0.19725292606724737,0.25109434358931376,0.3256212213375055,0.06732735734223433,2.828104256310842,10,1,75,40,16,81
r10_s1_rhw75_shw60,1796,0.08373955003260472,0.06940924769716604,0.17108816733638066,0.2012794453974112,0.2675877689702852,0.3256212213375055,0.1037887372045844,3.052054405637554,10,1,75,60,16,121
r10_s1_rhw75_shw80,2394,0.07930130334892259,0.06492758040923217,0.16463930267205162,0.19521188458837913,0.251633258870125,0.3256212213375055,0.14366634563349992,2.7937204482075244,10,1,75,80,16,161
r10_s1_rhw75_shw100,2994,0.07345387631369113,0.059947782442481765,0.15501776476486395,0.18527202039930454,0.24458745348162367,0.3256212213375055,0.12388896587966951,2.412817552022328,10,1,75,100,16,201
r10_s2_rhw25_shw40,200,0.09277342454883829,0.08172337266405555,0.18773750642737672,0.2248789211806922,0.28366397701838625,0.2946820569584216,0.3288074824620537,3.36667658072374,10,2,25,40,6,41
r10_s2_rhw25_shw60,300,0.09214434502785951,0.07999113018863133,0.18626694303324876,0.23040090326065354,0.2677076596966983,0.2946820569584216,0.2992187317915522,3.1036069309571546,10,2,25,60,6,61
r10_s2_rhw25_shw80,400,0.08761120281151434,0.07564825044043336,0.17524907686760102,0.20845245416058875,0.2609155739257746,0.2946820569584216,0.2623174519685221,2.7905014743151932,10,2,25,80,6,81
r10_s2_rhw25_shw100,500,0.08299148009282598,0.06965480605882185,0.16854156684030439,0.1962055395283674,0.25035800193204627,0.2946820569584216,0.23190461023813794,2.4088953097287797,10,2,25,100,6,101
r10_s2_rhw35_shw40,280,0.0854228070689494,0.07064855714548987,0.17524907686760102,0.2041449877328213,0.270922005115339,0.2946820569584216,0.25877440492061937,3.3387666724530973,10,2,35,40,8,41
r10_s2_rhw35_shw60,420,0.08457070312782786,0.06972936336894359,0.17432391411080184,0.20845245416058875,0.25883524514297673,0.2946820569584216,0.22553855232734485,3.0459806589890834,10,2,35,60,8,61
r10_s2_rhw35_shw80,560,0.08065720880814359,0.06513987610008015,0.1654819362769634,0.19597750000529798,0.249862973200664,0.2946820569584216,0.1912242760658225,2.592845491904764,10,2,35,80,8,81
r10_s2_rhw35_shw100,700,0.07609807838158716,0.05963074912175917,0.1566336165664999,0.18146473061450258,0.2456700403219507,0.2946820569584216,0.165046200152716,2.3216727590865993,10,2,35,100,8,101
r10_s2_rhw50_shw40,442,0.09328131901589644,0.08289374678371267,0.19160968496911482,0.22383604657383657,0.2837211491516202,0.3256212213375055,0.22213045832325973,3.3372159473679788,10,2,50,40,11,41
r10_s2_rhw50_shw60,660,0.09277571246774968,0.08143670168603637,0.18875725941583138,0.2190930822476274,0.2777741149363745,0.3256212213375055,0.22084080112166393,3.460948463355648,10,2,50,60,11,61
r10_s2_rhw50_shw80,880,0.08654122344979659,0.07265515268629896,0.17666798663093697,0.20879561923964052,0.2677184139127457,0.3256212213375055,0.1955988223052407,3.08163149653154,10,2,50,80,11,81
r10_s2_rhw50_shw100,1100,0.0807448907868249,0.06704071175894863,0.16617713282110863,0.19855637126388173,0.2608591666975965,0.3256212213375055,0.17214029198456834,2.625958118731271,10,2,50,100,11,101
r10_s2_rhw75_shw40,606,0.08734750798541568,0.07564825044043336,0.1760892081442804,0.2063990925886287,0.26726490628487604,0.3256212213375055,0.13181391548161314,2.9521606730197285,10,2,75,40,16,41
r10_s2_rhw75_shw60,902,0.08649051159085272,0.07372312932617686,0.17444312358767364,0.20724709411047865,0.2674905351975883,0.3256212213375055,0.12430348781515554,3.0986336312553986,10,2,75,60,16,61
r10_s2_rhw75_shw80,1200,0.0808892330138905,0.06721401511068734,0.1654819362769635,0.19709405797181556,0.25035800193204627,0.3256212213375055,0.12017034146382428,2.825705001792968,10,2,75,80,16,81
r10_s2_rhw75_shw100,1500,0.07472158225038959,0.06109347987698181,0.1553934742797282,0.18695648205760312,0.24563497190186304,0.3256212213375055,0.10498468231050541,2.4088953097287797,10,2,75,100,16,101
r10_s4_rhw25_shw40,102,0.10229560372871592,0.0908683531188558,0.1975237883072462,0.24546373771093027,0.2881041119610974,0.2946820569584216,0.35692121723136255,3.3575615525308606,10,4,25,40,6,21
r10_s4_rhw25_shw60,152,0.09910214943075307,0.08424268211868098,0.1975237883072462,0.24311600206971054,0.28583873699032647,0.2946820569584216,0.3037592960075602,3.0891880008532557,10,4,25,60,6,31
r10_s4_rhw25_shw80,202,0.09350733245517319,0.08012818256162776,0.18679017797547265,0.22929608585555306,0.28328500318770056,0.2946820569584216,0.2723829475523549,2.447763869970383,10,4,25,80,6,41
r10_s4_rhw25_shw100,252,0.0877637266797965,0.07564825044043336,0.17519522731482148,0.21063838914380598,0.26660168662417,0.2946820569584216,0.24005679666101196,2.2218414339435846,10,4,25,100,6,51
r10_s4_rhw35_shw40,144,0.094047922482513,0.0772480200189802,0.18578183996031508,0.22306161487883802,0.2862011969856498,0.2946820569584216,0.30242237040135833,3.374382382713679,10,4,35,40,8,21
r10_s4_rhw35_shw60,214,0.09086461268972257,0.07485393150514336,0.18185869376088298,0.2266286893055594,0.2792810072124531,0.2946820569584216,0.23864679442466655,3.087298874772827,10,4,35,60,8,31
r10_s4_rhw35_shw80,284,0.08589071182195386,0.07048554325315114,0.1751467403871074,0.2079404733293279,0.25592436402351065,0.2946820569584216,0.20839355625175415,2.5072089328528295,10,4,35,80,8,41
r10_s4_rhw35_shw100,354,0.08035566690923811,0.06399951849323307,0.16664348391644668,0.19660385226450108,0.24990253894892628,0.2946820569584216,0.17912809815218342,2.2045123112304466,10,4,35,100,8,51
r10_s4_rhw50_shw40,226,0.0999324897596405,0.08900642376482747,0.20193452136881007,0.2342447764448522,0.2870601555482839,0.3256212213375055,0.2587871889284344,3.323027890256837,10,4,50,40,11,21
r10_s4_rhw50_shw60,336,0.0983600638358771,0.08419482923748695,0.20193452136881007,0.2315589478140696,0.28373157080917777,0.3256212213375055,0.22390894320360744,3.486714172372616,10,4,50,60,11,31
r10_s4_rhw50_shw80,446,0.09141759078776085,0.07697090000712524,0.18760755154753964,0.21482030973122787,0.2824291053673338,0.3256212213375055,0.20690990592118946,3.1249518647582195,10,4,50,80,11,41
r10_s4_rhw50_shw100,556,0.0847253405968244,0.07109993864023392,0.17472073423007078,0.21290888274448855,0.2740387474557795,0.3256212213375055,0.18140294482008779,2.7347971806005793,10,4,50,100,11,51
r10_s4_rhw75_shw40,310,0.09212965525913093,0.07915495203486556,0.18257499677035902,0.21449297585510435,0.28377673132526055,0.3256212213375055,0.1800988096349421,2.867977965579909,10,4,75,40,16,21
r10_s4_rhw75_shw60,458,0.091372250147851,0.07697090000712524,0.18139808157848683,0.214757846162008,0.2821118882602306,0.3256212213375055,0.14843664296865625,3.142427290184943,10,4,75,60,16,31
r10_s4_rhw75_shw80,608,0.0849703201549154,0.07086776172132106,0.1743152711935142,0.20724037741324822,0.2670956727314466,0.3256212213375055,0.14395440919550517,2.822233874622303,10,4,75,80,16,41
r10_s4_rhw75_shw100,758,0.07797987703770633,0.06416268505258019,0.164560343858498,0.19765279111060405,0.24987616178341807,0.3256212213375055,0.12324749910583169,2.4361635939771253,10,4,75,100,16,51
r10_s5_rhw25_shw40,80,0.08957532150963064,0.07783675687599109,0.16640934129360963,0.20618268973563025,0.2536079511616431,0.28361866951897086,0.3014133047400417,2.1555955264147912,10,5,25,40,6,17
r10_s5_rhw25_shw60,120,0.0886183063799181,0.07776027063877058,0.1710498136356195,0.2057293864260668,0.27640090181277827,0.2933218787164078,0.2194851112636302,2.1023856598973247,10,5,25,60,6,25
r10_s5_rhw25_shw80,160,0.0837121364407029,0.07003817572819818,0.1642237993209438,0.2051275134968715,0.26120560137868815,0.2933218787164078,0.17996825668536748,1.8582842362228416,10,5,25,80,6,33
r10_s5_rhw25_shw100,200,0.07987941601409568,0.06514123972632441,0.15557083268335542,0.1787706619888792,0.24601030094459805,0.2933218787164078,0.16593968603979983,1.7250140506466247,10,5,25,100,6,41
r10_s5_rhw35_shw40,112,0.08207891574728503,0.0632819164888426,0.16460973633876957,0.20458750296603234,0.24562262198923257,0.28361866951897086,0.21034099044174212,2.464053848357328,10,5,35,40,8,17
r10_s5_rhw35_shw60,168,0.08218635828149247,0.06551417529170327,0.16502902451705403,0.2046950152977135,0.2581665412918708,0.2933218787164078,0.12795393678991418,2.1106331219861314,10,5,35,60,8,25
r10_s5_rhw35_shw80,224,0.07906889711232075,0.062232089081204395,0.1611239058468054,0.19276518253224353,0.24561411677703596,0.2933218787164078,0.09517291458598641,1.8510239270079527,10,5,35,80,8,33
r10_s5_rhw35_shw100,280,0.07483162752662445,0.05727912430870171,0.15106610738013274,0.1716992498007003,0.2455744257867851,0.2933218787164078,0.08820496105659786,1.7250140506466274,10,5,35,100,8,41
r10_s5_rhw50_shw40,178,0.08808802488754132,0.08034869436871275,0.17106899048600008,0.2077386922721803,0.28365861920627483,0.29926435126969786,0.1960524146618276,2.5897496872588404,10,5,50,40,11,17
r10_s5_rhw50_shw60,264,0.0872244375150176,0.07783675687599109,0.17128601994517242,0.2109245537654503,0.2847792823832486,0.29926435126969786,0.13214944221554312,2.5577693218019126,10,5,50,60,11,25
r10_s5_rhw50_shw80,352,0.08154499667898396,0.06636953322329033,0.16577111661916646,0.20389178571176958,0.2837037797223576,0.29926435126969786,0.10369332490841915,2.1282314496263814,10,5,50,80,11,33
r10_s5_rhw50_shw100,440,0.07675299466500275,0.059035883640554204,0.16030179989195928,0.19256633864918765,0.26880325159573376,0.29926435126969786,0.09840123425012026,1.8444042916930012,10,5,50,100,11,41
r10_s5_rhw75_shw40,246,0.08184224686164585,0.06245484446511067,0.16543672110748964,0.1975909403306329,0.26652395653062017,0.29926435126969786,0.11408470730769073,2.326787249170425,10,5,75,40,16,17
r10_s5_rhw75_shw60,362,0.08188950789926172,0.06410505021376377,0.16593909133702933,0.20391643201631368,0.283686410293095,0.29926435126969786,0.05339390511319195,2.114756853030534,10,5,75,60,16,25
r10_s5_rhw75_shw80,480,0.07660734734015553,0.06033552198661356,0.16033830742413924,0.19256633864918765,0.25360795116164253,0.29926435126969786,0.03110519045040714,1.8444042916930012,10,5,75,80,16,33
r10_s5_rhw75_shw100,600,0.07121416354547243,0.05348395124302272,0.15448664674025114,0.17759327171778738,0.24556025043312407,0.29926435126969786,0.03269564872931881,1.647225114416149,10,5,75,100,16,41
r10_s10_rhw25_shw40,40,0.09963368913775762,0.12265619273501985,0.17441438818077573,0.24556308550385628,0.2688032515957332,0.28361866951897086,0.34807498177069407,2.1023856598973247,10,10,25,40,6,9
r10_s10_rhw25_shw60,60,0.09013601131162119,0.08767943050201794,0.1710498136356195,0.20600092889770164,0.26120560137868815,0.28361866951897086,0.28588867011157,1.9791001960409382,10,10,25,60,6,13
r10_s10_rhw25_shw80,80,0.08341505914633056,0.06170467194751943,0.1642237993209438,0.17302284109848376,0.2536079511616431,0.28361866951897086,0.23046466692206174,1.7330192753461207,10,10,25,80,6,17
r10_s10_rhw25_shw100,100,0.07964490453189554,0.05925562379169086,0.14112500578194512,0.1711491406348021,0.24601030094459858,0.28361866951897086,0.20559301298301455,1.6756157923785233,10,10,25,100,6,21
r10_s10_rhw35_shw40,56,0.0949882099793513,0.1062383510968528,0.17108816733638066,0.22997484147371772,0.26272513142209736,0.28361866951897086,0.22510732282586424,2.122548201587072,10,10,35,40,8,9
r10_s10_rhw35_shw60,84,0.08620774576972108,0.07735780988044061,0.1657170555112662,0.19904057208651252,0.25208842111823443,0.28361866951897086,0.1754232828149692,2.082340764755873,10,10,35,60,8,13
r10_s10_rhw35_shw80,112,0.07984561145963971,0.06034464575645562,0.16330081738206528,0.17125339001456208,0.24562262198923257,0.28361866951897086,0.13217536359546075,1.9018862576905127,10,10,35,80,8,17
r10_s10_rhw35_shw100,140,0.07545440832399772,0.054883625430628656,0.14124294310215493,0.17104501942302436,0.24560277649410714,0.28361866951897086,0.11733717117107385,1.7265864205455974,10,10,35,100,8,21
r10_s10_rhw50_shw40,90,0.09542276657002431,0.09175107105070454,0.171157525245595,0.22463019712465077,0.28363777589115974,0.2837923638115969,0.20772751597597638,2.1590397156433814,10,10,50,40,11,9
r10_s10_rhw50_shw60,132,0.08654311132091744,0.08362658413889508,0.16601964895277146,0.20389178571176958,0.27184231168255113,0.2837923638115969,0.16096291982350291,2.107883967956529,10,10,50,60,11,13
r10_s10_rhw50_shw80,176,0.07927128866059992,0.06165880984577597,0.16420219152613394,0.17136188369915387,0.2551274812050523,0.2837923638115969,0.12592563571282966,1.8761548384884268,10,10,50,80,11,17
r10_s10_rhw50_shw100,220,0.07493684678231499,0.05461554847375387,0.15505259218887948,0.17104501942302436,0.24561695184776816,0.2837923638115969,0.11559951885734036,1.6756157923785227,10,10,50,100,11,21
r10_s10_rhw75_shw40,126,0.08791090883126819,0.08260090614543078,0.1655747946261591,0.20390657349449604,0.27412160674766467,0.2837923638115969,0.1271799071896959,2.112007699000932,10,10,75,40,16,9
r10_s10_rhw75_shw60,182,0.0792934452902046,0.06242681393502439,0.16422349899206864,0.17133955940332968,0.25284818613993876,0.2837923638115969,0.08959772156463007,1.837811399015278,10,10,75,60,16,13
r10_s10_rhw75_shw80,240,0.07356865680489394,0.058915595501232626,0.15457564696302953,0.16647318755242246,0.24560277649410714,0.2837923638115969,0.06701705550128204,1.6756157923785227,10,10,75,80,16,17
r10_s10_rhw75_shw100,300,0.06878497013649275,0.053092077935761386,0.1401696888286424,0.16467401172163762,0.24556025043312407,0.2837923638115969,0.061112460408055125,1.5855818836556932,10,10,75,100,16,21
